"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of innate immune response","GO:0045088","false","3.440330674910658e-13","12.463399812257808","449","844","58","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,TRIM21,ALPK1,TLR5,TRIM25,GRN,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,PARP9,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,CEACAM1,FFAR2,IL18RAP,SERPING1,ARG1,IFI35,CR1,MNDA,NOD2,VSIG4,FLOT1,FPR2,RASGRP4,SLAMF8,HCK,PLSCR1,LY96,CLEC6A,NLRP6,CLEC12B,SFN,HLA-G,TREML4,ACOD1,S100A8,CALHM6,PPARG,LTF,TREM2,APOE"
"GO:BP","cellular response to biotic stimulus","GO:0071216","false","3.702344037229588e-13","12.431523227255695","252","844","42","21026","IRAK3,GBP2,CASP1,CD274,PDCD1LG2,TLR2,ADAM9,TLR5,MMP9,CD14,GBP5,EDNRB,CD36,BPI,MAPK14,FZD5,GBP3,CD55,TSPO,TLR9,DEFA3,FCAR,NOD2,IL1B,CAMP,CARD16,CDA,SBNO2,PPBP,DEFA4,HCK,LY96,PF4,MMP8,CTSG,ACOD1,PF4V1,LTF,ASS1,MRC1,IL10,TREM2"
"GO:BP","response to type II interferon","GO:0034341","false","6.69650994872592e-13","12.174151481615011","123","844","29","21026","GBP2,CASP1,TLR2,TRIM21,GAPDH,GBP1,IFITM1,RAB20,IRF1,KYNU,PARP9,GBP5,STAT1,IFITM3,CXCL16,GBP3,ARG1,FCAR,SLC11A1,IFITM2,GBP6,HCK,AIF1,GBP4,ACOD1,PPARG,ASS1,MRC1,SNCA"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","6.133964695194395e-12","11.212258727982876","494","844","59","21026","IRAK3,AIM2,IL27,CASP1,CD274,HPSE,FCER1G,TLR2,SECTM1,C3AR1,FCGR2A,TLR5,IL18R1,GAPDH,CLU,TLR8,FCN1,NFAM1,IRF1,CLEC4E,LRRK2,NLRC4,CD14,GBP5,CLEC5A,TYROBP,STAT1,CD36,MAPK14,ELANE,FZD5,NAIP,CD55,TLR9,FFAR2,LILRA5,IL1R1,NOD2,SLC11A1,FLOT1,IL1B,AZU1,THBS1,FFAR3,AIF1,LY96,CLEC6A,TRPV4,OSM,PF4,MMP8,HLA-G,ADRA2A,IL10,F3,TREM2,ALOX15B,HTR2B,PRG2"
"GO:BP","macrophage activation","GO:0042116","false","1.1678945538908326e-11","10.932596366753266","109","844","26","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,BPI,NMI,CST7,TLR9,PLA2G4A,IFI35,DYSF,C1QA,SLC11A1,VSIG4,FPR2,SBNO2,AZU1,THBS1,AIF1,MMP8,IL10,TREM2,SUCNR1,SNCA"
"GO:BP","humoral immune response","GO:0006959","false","1.5655066746171935e-11","10.805345076406544","281","844","42","21026","H2BC12,H2BC6,GAPDH,CLU,CFP,PRTN3,FCN1,S100A9,ELANE,S100A12,CD55,BST1,DEFA3,H2BC12L,SERPING1,CR1,NOD2,C1QA,SLC11A1,VSIG4,IL1B,CAMP,PPBP,ALOX5,AZU1,C1R,DEFA4,C2,PGLYRP1,PF4,CFB,CTSG,ACOD1,SLPI,CR1L,PF4V1,LTF,CD5L,PRSS3,C1QC,TREM2,PGLYRP4"
"GO:BP","negative regulation of response to external stimulus","GO:0032102","false","2.736540169438349e-11","10.56279817250325","388","844","50","21026","DUSP3,IRAK3,GPER1,TRIM21,PLAUR,GRN,GBA1,RHBDF2,TNFAIP6,MAPK14,NMI,ELANE,CST7,CEACAM1,SERPING1,ARG1,SOCS3,CR1,NOD2,WFDC1,VSIG4,KREMEN1,FPR2,CARD16,ALOX5,THBS1,SLAMF8,HCK,AIF1,PGLYRP1,PF4,NLRP6,PADI2,CLEC12B,SFN,HLA-G,PLAU,C1QTNF12,ACOD1,CYP19A1,PPARG,LTF,FAP,TFPI,MMRN1,IL10,TREM2,PROS1,APOE,NRP1"
"GO:BP","phagocytosis","GO:0006909","false","3.978433029829214e-11","10.40028794815221","241","844","38","21026","FCGR1A,FCER1G,TLR2,CD300A,GAS6,FCGR2A,ITGAM,CFP,PRTN3,ATG3,DOCK1,RAB20,FCN1,LIMK1,CD14,MYO7A,TYROBP,CEACAM4,CD36,ELANE,NOD2,DYSF,SLC11A1,NCF4,FPR2,AZU1,THBS1,ANXA3,HCK,PLSCR1,AIF1,C2,ITGB3,TGM2,PPARG,MARCO,MSR1,TREM2"
"GO:BP","hemostasis","GO:0007599","false","1.2130826607594153e-10","9.916109604831238","238","844","37","21026","HPSE,FCER1G,GAS6,PLAUR,EMILIN2,P2RX1,CD36,MYL9,MAPK14,SERPINA1,CEACAM1,NFE2,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,PF4,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,FAP,TFPI,MMRN1,F3,SLC4A1,PROS1,APOE,DGKI,CELA2A"
"GO:BP","wound healing","GO:0042060","false","1.3902221925423626e-10","9.856915782995307","433","844","52","21026","HPSE,FCER1G,GAS6,PLAUR,EMILIN2,P2RX1,CD36,MYL9,TIMP1,MAPK14,SERPINA1,CEACAM1,SERPING1,PLA2G4A,INSL3,WFDC1,SLC11A1,TREML1,ALOX5,SELP,LRG1,CLIC1,THBS1,ST3GAL4,PLSCR1,ANO5,GP9,PF4,NRG1,NLRP6,CD151,ITGB3,MYOF,ITGB5,MPIG6B,PLAU,CTSG,F5,ADRA2A,AQP1,PPARG,FAP,TFPI,MMRN1,F3,SLC4A1,PROS1,APOE,DGKI,CHMP4C,FN1,CELA2A"
"GO:BP","blood coagulation","GO:0007596","false","2.1407242018097892e-10","9.669439281022944","231","844","36","21026","HPSE,FCER1G,GAS6,PLAUR,EMILIN2,P2RX1,CD36,MYL9,MAPK14,SERPINA1,CEACAM1,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,PF4,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,FAP,TFPI,MMRN1,F3,SLC4A1,PROS1,APOE,DGKI,CELA2A"
"GO:BP","organic hydroxy compound transport","GO:0015850","false","2.1407242018097892e-10","9.669439281022944","267","844","39","21026","NPC2,FLVCR2,CLU,CETP,AQP9,P2RX1,PINK1,CD36,AQP10,TSPO,CEACAM1,SLC22A1,SLC16A3,SLC51A,ABCA13,PCSK9,FFAR3,ITGB3,TGM2,TSPO2,ADRA2A,AQP1,CYP19A1,PPARG,CHGA,SLCO2B1,MSR1,ABCC11,TREM2,ABCB11,MTTP,CES1,ABCA12,SLC22A3,SNCA,APOE,MAOB,ABCA4,SYT1"
"GO:BP","pyroptotic inflammatory response","GO:0070269","false","3.11818276453823e-10","9.506098433308738","37","844","15","21026","GBP2,AIM2,CASP1,TRIM21,CASP4,GBP1,NLRC4,GBP5,MAP3K20,ELANE,NAIP,GBP3,NLRP6,TREM2,IFI27"
"GO:BP","leukocyte migration","GO:0050900","false","3.3543239610679404e-10","9.474394995483722","402","844","49","21026","FCER1G,ICAM1,CD300A,GAS6,C3AR1,SELL,ITGA9,PRTN3,GBA1,S100A9,ITGA2B,TRPM2,EDNRB,TNFAIP6,ELANE,S100A12,CXCL16,BST1,FFAR2,ITGA7,IL1R1,NOD2,IL1B,FPR2,PPBP,ALOX5,SELP,AZU1,ADGRE2,THBS1,MMP14,SLAMF8,HCK,ST3GAL4,AIF1,CD177,FUT7,TRPV4,PF4,PADI2,MMP2,ITGB3,CTSG,S100A8,CYP19A1,PF4V1,CHGA,IL10,TREM2"
"GO:BP","coagulation","GO:0050817","false","4.92782481305598e-10","9.307344739982321","238","844","36","21026","HPSE,FCER1G,GAS6,PLAUR,EMILIN2,P2RX1,CD36,MYL9,MAPK14,SERPINA1,CEACAM1,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,PF4,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,FAP,TFPI,MMRN1,F3,SLC4A1,PROS1,APOE,DGKI,CELA2A"
"GO:BP","cell killing","GO:0001906","false","7.079756997628507e-10","9.149981648581441","229","844","35","21026","GBP2,FCGR1A,H2BC12,APOL1,ICAM1,FCGR2A,ITGAM,GAPDH,GBP1,GBP5,TYROBP,ELANE,S100A12,GBP3,CD55,CEACAM1,DEFA3,IL18RAP,ARG1,CR1,CAMP,AZU1,DEFA4,PGLYRP1,PF4,NLRP6,CLEC12B,HLA-G,CTSG,CR1L,CHGA,LTF,CD5L,FCGR3B,PGLYRP4"
"GO:BP","positive regulation of response to biotic stimulus","GO:0002833","false","9.189686099969791e-10","9.036699322931543","400","844","48","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,ALPK1,TLR5,TRIM25,GRN,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,EMILIN2,NLRC4,PARP9,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,FFAR2,IL18RAP,ARG1,IFI35,MNDA,NOD2,FLOT1,FPR2,RASGRP4,HCK,PLSCR1,LY96,CLEC6A,NLRP6,HLA-G,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","biological process involved in symbiotic interaction","GO:0044403","false","1.8044826278355672e-9","8.743647294636045","225","844","34","21026","CTSB,APOL1,ICAM1,GAS6,TRIM21,GAPDH,TRIM25,CLEC5A,TRIM22,ELANE,CD55,ARG1,CR1,INHBB,CAMP,AZU1,CAV2,PLSCR1,PGLYRP1,ANPEP,PF4,NLRP6,ITGB3,ITGB5,CTSG,CD209,LTF,MRC1,TRIM58,TMPRSS4,CHMP4C,FN1,NECTIN4,NRP1"
"GO:BP","regulation of phagocytosis","GO:0050764","false","2.8786970566642467e-9","8.540804036247863","99","844","22","21026","FCGR1A,FCER1G,TLR2,CD300A,GAS6,FCGR2A,CFP,PRTN3,ATG3,FCN1,CD36,NOD2,DYSF,SLC11A1,FPR2,AZU1,HCK,PLSCR1,C2,TGM2,PPARG,TREM2"
"GO:BP","positive regulation of innate immune response","GO:0045089","false","3.3745093362915493e-9","8.471789365953681","374","844","45","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,ALPK1,TLR5,TRIM25,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,PARP9,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,FFAR2,IL18RAP,IFI35,MNDA,NOD2,FLOT1,FPR2,RASGRP4,HCK,PLSCR1,LY96,CLEC6A,NLRP6,HLA-G,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","acute inflammatory response","GO:0002526","false","3.808064098075684e-9","8.419295750096836","110","844","23","21026","FCGR1A,HP,APOL2,FCGR2A,CD163,EDNRB,VNN1,ELANE,SERPINA1,ALOX5AP,FFAR2,IL1B,FFAR3,PLSCR1,FUT7,OSM,NLRP6,NUPR1,PPARG,FCGR3B,ASS1,F3,FN1"
"GO:BP","innate immune response-activating signaling pathway","GO:0002758","false","4.700734645842921e-9","8.327834263829569","284","844","38","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,ALPK1,TLR5,TRIM25,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,FFAR2,IFI35,NOD2,FLOT1,HCK,LY96,CLEC6A,NLRP6,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","regulation of endocytosis","GO:0030100","false","4.700734645842921e-9","8.327834263829569","297","844","39","21026","FCGR1A,MCTP1,FCER1G,TLR2,CD300A,GAS6,CD63,FCGR2A,CLU,CFP,PRTN3,ATG3,FCN1,LRRK2,CD14,CD36,NOD2,DYSF,SLC11A1,FLOT1,FPR2,AZU1,NECAB2,ABCA13,PCSK9,HCK,PLSCR1,C2,CD177,NRG1,CD151,ITGB3,TGM2,PPARG,TREM2,GSG1L,SFRP4,SNCA,APOE"
"GO:BP","disruption of cell in another organism","GO:0141061","false","6.550268031232378e-9","8.183740928694693","94","844","21","21026","GBP2,H2BC12,APOL1,GAPDH,GBP1,GBP5,ELANE,S100A12,GBP3,DEFA3,ARG1,CAMP,AZU1,DEFA4,PGLYRP1,PF4,NLRP6,CTSG,CHGA,LTF,PGLYRP4"
"GO:BP","killing of cells of another organism","GO:0031640","false","6.550268031232378e-9","8.183740928694693","94","844","21","21026","GBP2,H2BC12,APOL1,GAPDH,GBP1,GBP5,ELANE,S100A12,GBP3,DEFA3,ARG1,CAMP,AZU1,DEFA4,PGLYRP1,PF4,NLRP6,CTSG,CHGA,LTF,PGLYRP4"
"GO:BP","regulation of immune effector process","GO:0002697","false","9.269050813679701e-9","8.032964736997602","401","844","46","21026","LOXL3,IRAK3,FCGR1A,IL27,CD274,ICAM1,CD300A,SECTM1,ITGAM,IL18R1,CFP,GRN,FCN1,S100A9,TYROBP,CD36,BCL6,FZD5,CD55,TLR9,CEACAM1,FFAR2,IL18RAP,IL1R1,SERPING1,ARG1,CR1,NOD2,VSIG4,FES,IL1B,RASGRP4,ADGRE2,SLAMF8,FFAR3,PGLYRP1,CD177,FUT7,CLEC12B,HLA-G,CR1L,CALHM6,CD5L,IL10,TREM2,PRG2"
"GO:BP","activation of innate immune response","GO:0002218","false","9.70202505965261e-9","8.013137607956214","305","844","39","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,ALPK1,TLR5,TRIM25,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,FFAR2,IFI35,MNDA,NOD2,FLOT1,HCK,LY96,CLEC6A,NLRP6,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","negative regulation of defense response","GO:0031348","false","1.0601617353926111e-8","7.974627874895234","254","844","35","21026","IRAK3,GPER1,TRIM21,GRN,GBA1,RHBDF2,TNFAIP6,MAPK14,NMI,ELANE,CST7,CEACAM1,SERPING1,ARG1,SOCS3,CR1,NOD2,WFDC1,VSIG4,FPR2,ALOX5,SLAMF8,HCK,PGLYRP1,NLRP6,CLEC12B,SFN,HLA-G,C1QTNF12,ACOD1,CYP19A1,PPARG,IL10,TREM2,APOE"
"GO:BP","neuroinflammatory response","GO:0150076","false","1.2117455135368845e-8","7.916588579568711","79","844","19","21026","TLR2,ITGAM,CLU,GRN,MMP9,LRRK2,TYROBP,CST7,TLR9,C1QA,IL1B,FPR2,AZU1,AIF1,MMP8,NUPR1,BPGM,TREM2,SNCA"
"GO:BP","immune response-activating signaling pathway","GO:0002757","false","1.321002267449246e-8","7.8790964369351695","494","844","52","21026","DUSP3,IRAK3,GBP2,AIM2,CASP1,CD274,FCER1G,TLR2,CD300A,C3AR1,ALPK1,ITGAM,TLR5,TRIM25,TIFA,BMX,TLR8,GBP1,FCN1,LIMK1,NFAM1,IRF1,CLEC4E,S100A9,FPR1,NLRC4,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,CEACAM1,FFAR2,IFI35,CR1,MNDA,NOD2,FLOT1,FPR2,HCK,PLSCR1,LY96,CLEC6A,NLRP6,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","leukocyte mediated immunity","GO:0002443","false","1.4929485583543973e-8","7.825955156245311","481","844","51","21026","MILR1,FCGR1A,CD274,FCER1G,ICAM1,CD300A,SECTM1,FCGR2A,ITGAM,IL18R1,CLU,TLR8,TYROBP,BCL6,ELANE,FZD5,CD55,TLR9,CEACAM1,IL18RAP,IL1R1,SERPING1,ARG1,FCAR,CR1,NOD2,C1QA,FES,IL1B,RASGRP4,AZU1,C1R,ADGRE2,ANXA3,C2,CD177,FUT7,NLRP6,CLEC12B,CFB,HLA-G,CTSG,CR1L,CALHM6,CHGA,FCGR3B,IL10,C1QC,TREM2,IGHV4-28,IGHV2-70"
"GO:BP","disruption of anatomical structure in another organism","GO:0141060","false","1.6435808785049158e-8","7.784208919982634","99","844","21","21026","GBP2,H2BC12,APOL1,GAPDH,GBP1,GBP5,ELANE,S100A12,GBP3,DEFA3,ARG1,CAMP,AZU1,DEFA4,PGLYRP1,PF4,NLRP6,CTSG,CHGA,LTF,PGLYRP4"
"GO:BP","microglial cell activation","GO:0001774","false","1.676708922044743e-8","7.77554232470571","48","844","15","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,CST7,TLR9,C1QA,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA"
"GO:BP","negative regulation of immune response","GO:0050777","false","1.926918933139185e-8","7.7151365560403935","198","844","30","21026","LOXL3,IRAK3,CD274,CD300A,TRIM21,GRN,RHBDF2,BCL6,MAPK14,NMI,SAMSN1,CD55,CEACAM1,SERPING1,ARG1,CR1,NOD2,VSIG4,SLAMF8,HCK,PGLYRP1,NLRP6,CLEC12B,SFN,HLA-G,ACOD1,CR1L,PPARG,IL10,TREM2"
"GO:BP","cellular response to type II interferon","GO:0071346","false","1.9309049116860494e-8","7.714239112728556","100","844","21","21026","GBP2,CASP1,TLR2,GAPDH,GBP1,RAB20,IRF1,PARP9,GBP5,STAT1,GBP3,ARG1,FCAR,GBP6,HCK,AIF1,GBP4,ACOD1,PPARG,ASS1,MRC1"
"GO:BP","glial cell activation","GO:0061900","false","2.490184010068246e-8","7.60376855989038","57","844","16","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,CST7,TLR9,C1QA,IL1B,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA"
"GO:BP","pattern recognition receptor signaling pathway","GO:0002221","false","3.727108810460383e-8","7.428627928122815","267","844","35","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,ALPK1,TLR5,TRIM25,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,CD14,GBP5,CD36,NMI,NAIP,MAP2K6,TLR9,FFAR2,IFI35,NOD2,FLOT1,LY96,NLRP6,TREML4,ACOD1,S100A8,LTF,TREM2"
"GO:BP","leukocyte activation involved in inflammatory response","GO:0002269","false","4.0682005079981256e-8","7.390597650299146","51","844","15","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,CST7,TLR9,C1QA,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA"
"GO:BP","response to mechanical stimulus","GO:0009612","false","7.20130405391744e-8","7.1425888518827625","222","844","31","21026","CASP1,LTBR,ITGAM,TLR5,TLR8,IRF1,FAS,STAT1,MAPK14,RETN,IGFBP2,MPO,KCNJ2,IL1B,CASP5,ADGRV1,THBS1,MMP14,TRPV4,MMP2,ITGB3,SCN9A,AQP1,PPARG,SLC1A3,HPN,COL11A1,COL1A1,RYR2,TMC1,PKD1L3"
"GO:BP","leukocyte chemotaxis","GO:0030595","false","9.858178190637596e-8","7.0062033360584275","238","844","32","21026","FCER1G,GAS6,C3AR1,ITGA9,S100A9,TRPM2,EDNRB,TNFAIP6,S100A12,CXCL16,BST1,FFAR2,NOD2,IL1B,FPR2,PPBP,ALOX5,AZU1,ADGRE2,THBS1,SLAMF8,AIF1,TRPV4,PF4,PADI2,MMP2,CTSG,S100A8,CYP19A1,PF4V1,CHGA,IL10"
"GO:BP","myeloid leukocyte migration","GO:0097529","false","9.858178190637596e-8","7.0062033360584275","238","844","32","21026","FCER1G,CD300A,C3AR1,ITGA9,PRTN3,S100A9,EDNRB,TNFAIP6,S100A12,BST1,IL1R1,NOD2,IL1B,FPR2,PPBP,AZU1,ADGRE2,THBS1,MMP14,SLAMF8,AIF1,CD177,FUT7,TRPV4,PF4,MMP2,CTSG,S100A8,CYP19A1,PF4V1,CHGA,TREM2"
"GO:BP","regulation of body fluid levels","GO:0050878","false","1.0351509371421774e-7","6.984996320362942","376","844","42","21026","HPSE,FCER1G,GAS6,PLAUR,EMILIN2,P2RX1,EDNRB,CD36,MYL9,MAPK14,ADM,SERPINA1,CEACAM1,NFE2,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,TRPV4,PF4,NLRP6,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,AQP1,FAP,TFPI,MMRN1,F3,SLC4A1,PROS1,APOE,DGKI,CELA2A"
"GO:BP","negative regulation of cytokine production","GO:0001818","false","1.0555223144049401e-7","6.976532581001048","292","844","36","21026","IRAK3,CD274,PDCD1LG2,GAS6,IL1R2,HOMER3,TLR8,GBP1,GBA1,TYROBP,BPI,BCL6,NMI,ELANE,TSPO,CEACAM1,LILRA5,ARG1,CR1,NOD2,SERPINB1,INHBB,SLC11A1,VSIG4,PML,CARD16,THBS1,PGLYRP1,NLRP6,NAV3,ACOD1,LTF,IL10,TREM2,FN1,PRG2"
"GO:BP","regulation of angiogenesis","GO:0045765","false","1.1437377919516038e-7","6.941673528480773","293","844","36","21026","STAB1,HTATIP2,C3AR1,GRN,WARS1,EMILIN2,STAT1,CD36,ADM,SEMA4A,CEACAM1,IL1B,PML,CAMP,ALOX5,LRG1,THBS1,ANXA3,PF4,ITGB3,TGM2,SPARC,HLA-G,AQP1,PPARG,IL10,F3,COL4A2,NR2E1,DCN,FOXC1,ADAMTS9,CREB3L1,DDAH1,HSPB6,NRP1"
"GO:BP","positive regulation of endocytosis","GO:0045807","false","1.2904017982844275e-7","6.8892750403924525","155","844","25","21026","FCGR1A,FCER1G,GAS6,CD63,FCGR2A,CLU,CFP,FCN1,LRRK2,CD14,CD36,NOD2,SLC11A1,FLOT1,FPR2,AZU1,ABCA13,PCSK9,C2,CD151,PPARG,TREM2,SFRP4,SNCA,APOE"
"GO:BP","complement activation","GO:0006956","false","1.3867002626271553e-7","6.858017402196158","64","844","16","21026","CLU,CFP,FCN1,CD55,SERPING1,CR1,C1QA,VSIG4,IL1B,C1R,C2,CFB,CR1L,CD5L,C1QC,TREM2"
"GO:BP","lipid localization","GO:0010876","false","1.5268400342558125e-7","6.8162064612272335","456","844","47","21026","NPC2,APOL1,APOL4,GM2A,APOL2,CLU,CETP,APOL6,AQP9,PLIN5,CD36,MAP2K6,TSPO,RETN,CEACAM1,SLC22A1,PLA2G4A,APOBR,SLC51A,PLIN3,IL1B,ACSL1,ABCA13,PCSK9,THBS1,PLSCR1,ENSG00000188897,CRABP2,ITGB3,TSPO2,CYP19A1,PPARG,NTSR1,SLCO2B1,MSR1,ABCC11,TREM2,ABCB11,OSBP2,SLC4A1,PLA2G2C,MTTP,CES1,ABCA12,APOE,ABCA4,ERFE"
"GO:BP","immune response-regulating cell surface receptor signaling pathway","GO:0002768","false","1.8895109706289396e-7","6.7236505821964085","341","844","39","21026","DUSP3,FCGR1A,FCER1G,TLR2,CD300A,C3AR1,FCGR2A,ITGAM,TLR5,BMX,GBP1,FCN1,LIMK1,NFAM1,CLEC4E,FPR1,CD14,TYROBP,NMI,OSCAR,CEACAM1,FFAR2,IFI35,FCAR,CR1,MNDA,NOD2,FPR2,HCK,PLSCR1,LY96,CLEC6A,CLEC12B,HLA-G,CLEC4D,ACOD1,LTF,FCGR3B,TREM2"
"GO:BP","regulation of vasculature development","GO:1901342","false","1.8939624081434746e-7","6.722628645236585","299","844","36","21026","STAB1,HTATIP2,C3AR1,GRN,WARS1,EMILIN2,STAT1,CD36,ADM,SEMA4A,CEACAM1,IL1B,PML,CAMP,ALOX5,LRG1,THBS1,ANXA3,PF4,ITGB3,TGM2,SPARC,HLA-G,AQP1,PPARG,IL10,F3,COL4A2,NR2E1,DCN,FOXC1,ADAMTS9,CREB3L1,DDAH1,HSPB6,NRP1"
"GO:BP","lipid transport","GO:0006869","false","3.089934506757365e-7","6.5100507256416105","436","844","45","21026","NPC2,APOL1,APOL4,GM2A,APOL2,CLU,CETP,APOL6,AQP9,CD36,MAP2K6,TSPO,RETN,CEACAM1,SLC22A1,PLA2G4A,APOBR,SLC51A,IL1B,ACSL1,ABCA13,PCSK9,THBS1,PLSCR1,ENSG00000188897,CRABP2,ITGB3,TSPO2,CYP19A1,PPARG,NTSR1,SLCO2B1,MSR1,ABCC11,TREM2,ABCB11,OSBP2,SLC4A1,PLA2G2C,MTTP,CES1,ABCA12,APOE,ABCA4,ERFE"
"GO:BP","defense response to fungus","GO:0050832","false","3.186691570178188e-7","6.496659968484764","59","844","15","21026","GAPDH,CLEC4E,S100A9,ELANE,S100A12,DEFA3,MPO,ARG1,DEFA4,CLEC6A,CLEC4D,CTSG,S100A8,CHGA,LTF"
"GO:BP","receptor-mediated endocytosis","GO:0006898","false","3.186691570178188e-7","6.496659968484764","264","844","33","21026","FCGR1A,STAB1,FCER1G,SCARF1,CD63,ITGAM,CLU,CD14,CD36,ADM,CXCL16,CEACAM1,RALB,FOLR1,FLOT1,FPR2,PDLIM7,NECAB2,PCSK9,CAV2,NRG1,ITGB3,SDC1,LRP2,MARCO,MRC1,MSR1,GSG1L,SFRP4,LRP1B,SNCA,APOE,ACHE"
"GO:BP","detection of biotic stimulus","GO:0009595","false","4.845442986102157e-7","6.314666512189033","37","844","12","21026","TLR2,NLRC4,NAIP,TSPO,TLR9,NOD2,PGLYRP1,LY96,CLEC6A,FAP,TREM2,PGLYRP4"
"GO:BP","regulation of interleukin-1 production","GO:0032652","false","5.446304449354117e-7","6.263898085181353","110","844","20","21026","AIM2,CASP1,GAS6,IL1R2,TLR8,NLRC4,GBP5,TYROBP,CD36,FZD5,NAIP,CEACAM1,LILRA5,NOD2,SERPINB1,PML,CARD16,AZU1,IL10,TREM2"
"GO:BP","interleukin-1 production","GO:0032612","false","5.446304449354117e-7","6.263898085181353","110","844","20","21026","AIM2,CASP1,GAS6,IL1R2,TLR8,NLRC4,GBP5,TYROBP,CD36,FZD5,NAIP,CEACAM1,LILRA5,NOD2,SERPINB1,PML,CARD16,AZU1,IL10,TREM2"
"GO:BP","external encapsulating structure organization","GO:0045229","false","6.698564662445365e-7","6.1740182459499415","329","844","37","21026","LOXL3,ADAMTS2,GAS6,MMP9,ELANE,LOXL1,OLFML2B,COL17A1,MMP25,MMP19,CRISPLD2,FLOT1,SH3PXD2B,CAV2,MMP14,MMP8,COL27A1,MMP2,ITGB3,CTSG,PPARG,FAP,COL4A2,HPN,NR2E1,PRDM5,COL11A1,COL1A1,COL1A2,FOXC1,ADAMTS9,HRNR,MMP1,CREB3L1,ADAMTS7,COL2A1,CTSV"
"GO:BP","antimicrobial humoral response","GO:0019730","false","8.73350879387741e-7","6.058811238119694","159","844","24","21026","H2BC12,H2BC6,GAPDH,PRTN3,S100A9,ELANE,S100A12,DEFA3,H2BC12L,NOD2,SLC11A1,CAMP,PPBP,AZU1,DEFA4,PGLYRP1,PF4,CTSG,ACOD1,SLPI,PF4V1,LTF,PRSS3,PGLYRP4"
"GO:BP","detection of external biotic stimulus","GO:0098581","false","0.0000011452115345492456","5.9411142864224775","26","844","10","21026","TLR2,NLRC4,NAIP,TLR9,NOD2,PGLYRP1,LY96,CLEC6A,TREM2,PGLYRP4"
"GO:BP","negative regulation of cell activation","GO:0050866","false","0.0000011853970168243677","5.926136170043134","212","844","28","21026","DUSP3,LOXL3,MILR1,GPER1,CD274,PDCD1LG2,CD300A,GRN,IRF1,TYROBP,BPI,BCL6,SAMSN1,CST7,CEACAM1,ARG1,CR1,MNDA,VSIG4,PGLYRP1,GLI3,HLA-G,CTSG,TARM1,IL10,TREM2,APOE,FN1"
